cik,acc_nodash,date_filed,company_name,reason
0001059763,000090914304000029,2004-03-22,ADAMS GOLF INC,no_permno_link
0001223444,000106823804000240,2004-03-23,STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-1,no_permno_link
0001269371,000106823804000244,2004-03-23,STRUCTURED OBLIGATIONS CORP LONG TERM CERTS SER 2003-5,no_permno_link
0001227090,000106823804000241,2004-03-23,STRUCTURED OBLIGATIONS CORP SELECT NOTES TRUST LT SER 2003-2,no_permno_link
0000102343,000010234304000002,2004-03-23,URBAN IMPROVEMENT FUND LTD 1974,no_permno_link
0001264157,000106823804000243,2004-03-23,STRUCTURED OBLIGATIONS CORP LONG TERM CERTS SER 2003-4,no_permno_link
0001255604,000106823804000242,2004-03-23,STRUCTURED OBLIGATIONS CORP LONG TERM CERT SER 2003 3,no_permno_link
0000929452,000100888604000062,2004-03-23,KNIGHT TRANSPORTATION INC,no_permno_link
0000879301,000117749704000061,2004-03-23,LASERSIGHT INC /DE,no_permno_link
0000943184,000109635004000053,2004-03-23,ANDEAN DEVELOPMENT CORP,no_permno_link
0000910073,000090965404000905,2004-03-24,NEW YORK COMMUNITY BANCORP INC,no_permno_link
0000102342,000010234204000002,2004-03-24,URBAN IMPROVEMENT FUND LTD 1973 II,no_permno_link
0001165876,000114090504000020,2004-03-24,MEDIATELEVISION TV INC,no_permno_link
0001113450,000101968704000564,2004-03-24,WHY USA FINANCIAL GROUP INC,no_permno_link
0000850453,000085045304000002,2004-03-24,URBAN IMPROVEMENT FUND LIMITED 1972,no_permno_link
0001134765,000104746904009183,2004-03-24,INSTANET INC,no_permno_link
0000740942,000116855704000023,2004-03-25,TOWER BANCORP INC,no_permno_link
0001107445,000121390004000087,2004-03-25,TRANSWORLD BENEFITS INTERNATIONAL INC,no_permno_link
0001202034,000111650204000677,2004-03-25,E THE MOVIE NETWORKS,no_permno_link
0001168960,000105291804000121,2004-03-25,BI-OPTIC VENTURES INC,no_permno_link
0000892907,000114121804000028,2004-03-26,SPORT CHALET INC,no_permno_link
0001101046,000089808004000176,2004-03-26,SECURITY BIOMETRICS INC,no_permno_link
0001221112,000106823804000421,2004-03-26,STRUCTURED PRODUCTS CORP CAST STEP-UP TRUST FOR GECC NOTES,no_permno_link
0001164155,000114420404003627,2004-03-26,STAR COMPUTING LTD,no_permno_link
0001144499,000113902004000075,2004-03-26,GLOBAL LIFE SCIENCES INC,no_permno_link
0001225527,000106823804000425,2004-03-26,STRUCTURED PRODUCTS CORP CAST SM STEP UP TR II GE CAP CORP,no_permno_link
0001035991,000119380504000539,2004-03-26,FIRST ROBINSON FINANCIAL CORP,no_permno_link
0001230352,000106823804000423,2004-03-26,STRUCTURED PROD CORP STEP UP TR CREDIT SUISSE FIRST BOSTON,no_permno_link
0001042053,000107258804000078,2004-03-26,DRUCKER INC,no_permno_link
0000894356,000106823804000420,2004-03-26,STRUCTURED PRODUCTS CORP,no_permno_link
0001211731,000106823804000424,2004-03-26,STRUCTURED PRODUCTS CORP CORTS TRUST FOR GE CAP CORP,no_permno_link
0001281117,000106823804000422,2004-03-26,CORTS TRUST FOR WEYERHAEUSER DEBENTURES,no_permno_link
0000719662,000102612104000027,2004-03-29,PERFECTDATA CORP,no_permno_link
0000713671,000071367104000023,2004-03-29,DNB FINANCIAL CORP /PA/,no_permno_link
0001038833,000119312504051836,2004-03-29,EDUCATION LOANS INC /DE,no_permno_link
0001056943,000105694304000037,2004-03-30,PEOPLES FINANCIAL SERVICES CORP/,no_permno_link
0001056943,000105694304000039,2004-03-30,PEOPLES FINANCIAL SERVICES CORP/,no_permno_link
0000715579,000113542804000147,2004-03-31,ACNB CORP,no_permno_link
0001176135,000117613504000009,2004-03-31,BLACKSTOCKS DEVELOPMENT CORP,no_permno_link
0001038833,000119312504054591,2004-03-31,EDUCATION LOANS INC /DE,no_permno_link
0001080759,000107258804000105,2004-03-31,CHINA NETTV HOLDINGS INC,no_permno_link
0001176134,000117613404000010,2004-03-31,NEW MEDIA INC,no_permno_link
0000763846,000102670004000016,2004-03-31,EGAN SYSTEMS INC,no_permno_link
0000866970,000086697004000003,2004-03-31,PHOENIX GROUP CORP,no_permno_link
0001080759,000107258804000104,2004-03-31,CHINA NETTV HOLDINGS INC,no_permno_link
0001102065,000118206304000041,2004-04-01,LISKA BIOMETRY INC,no_permno_link
0000722839,000114420404004260,2004-04-02,RCG COMPANIES INC,no_permno_link
0001172635,000095013604001041,2004-04-02,RESIDENTIAL RESALES INC,no_permno_link
